Date,Time,Message Type,Instrument code,Exchange Code,Security Type,Unknown,add modify delete,Root symbol,Expiration day,Expiration month,Expiration year,Strike price,Contract size,Contract name,Original exchange contract cod,Call or put,Source of Static,Exercise Type,Listing market for the exchange,Listed Currency,Country of listing,Exchange name,QS Symbol Suffix,
15/04/2022,02:12:16:312,S,IXN22WIB45000,126,2,1.41E+18,2,IXN,18,f5=11,2022,450,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:12:16:435,S,IXN22KIB17500,126,2,1.41E+18,2,IXN,18,f5=11,2022,175,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:17:559,S,IXN22WIB47500,126,2,1.41E+18,2,IXN,18,f5=11,2022,475,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:12:18:805,S,IXN22KIB39500,126,2,1.41E+18,2,IXN,18,f5=11,2022,395,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:20:743,S,IXN22WIB43500,126,2,1.41E+18,2,IXN,18,f5=11,2022,435,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:12:23:432,S,IXN22KIB44000,126,2,1.41E+18,2,IXN,18,f5=11,2022,440,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:27:999,S,IXN22KIB22500,126,2,1.41E+18,2,IXN,18,f5=11,2022,225,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:28:617,S,IXN22KIB20500,126,2,1.41E+18,2,IXN,18,f5=11,2022,205,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:43:810,S,IXN22WIB41500,126,2,1.41E+18,2,IXN,18,f5=11,2022,415,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:12:44:439,S,IXN22KIB21500,126,2,1.41E+18,2,IXN,18,f5=11,2022,215,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:12:52:180,S,IXN22KIB47000,126,2,1.41E+18,2,IXN,18,f5=11,2022,470,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:13:02:876,S,IXN22WIB41000,126,2,1.41E+18,2,IXN,18,f5=11,2022,410,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:13:09:872,S,IXN22WIB39500,126,2,1.41E+18,2,IXN,18,f5=11,2022,395,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:13:16:565,S,IXN22KIB40500,126,2,1.41E+18,2,IXN,18,f5=11,2022,405,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:13:16:565,S,IXN22WIB17500,126,2,1.41E+18,2,IXN,18,f5=11,2022,175,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:13:18:252,S,IXN22KIB41500,126,2,1.41E+18,2,IXN,18,f5=11,2022,415,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:13:18:934,S,IXN22WIB18000,126,2,1.41E+18,2,IXN,18,f5=11,2022,180,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:13:30:433,S,IXN22WIB38500,126,2,1.41E+18,2,IXN,18,f5=11,2022,385,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:13:30:932,S,IXN22KIB21000,126,2,1.41E+18,2,IXN,18,f5=11,2022,210,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:13:31:679,S,IXN22KIB42500,126,2,1.41E+18,2,IXN,18,f5=11,2022,425,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:13:33:742,S,IXN22KIB40000,126,2,1.41E+18,2,IXN,18,f5=11,2022,400,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:04:125,S,IXN22WIB21000,126,2,1.41E+18,2,IXN,18,f5=11,2022,210,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:07:067,S,IXN22WIB19000,126,2,1.41E+18,2,IXN,18,f5=11,2022,190,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:10:372,S,IXN22KIB19500,126,2,1.41E+18,2,IXN,18,f5=11,2022,195,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:10:372,S,IXN22WIB22000,126,2,1.41E+18,2,IXN,18,f5=11,2022,220,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:14:622,S,IXN22KIB43500,126,2,1.41E+18,2,IXN,18,f5=11,2022,435,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:23:941,S,IXN22WIB42500,126,2,1.41E+18,2,IXN,18,f5=11,2022,425,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:31:813,S,IXN22KIB19000,126,2,1.41E+18,2,IXN,18,f5=11,2022,190,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:33:499,S,IXN22KIB18000,126,2,1.41E+18,2,IXN,18,f5=11,2022,180,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:36:243,S,IXN22KIB20000,126,2,1.41E+18,2,IXN,18,f5=11,2022,200,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:40:932,S,IXN22KIB38500,126,2,1.41E+18,2,IXN,18,f5=11,2022,385,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:41:814,S,IXN22KIB16500,126,2,1.41E+18,2,IXN,18,f5=11,2022,165,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:44:061,S,IXN22WIB22500,126,2,1.41E+18,2,IXN,18,f5=11,2022,225,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:44:623,S,IXN22WIB18500,126,2,1.41E+18,2,IXN,18,f5=11,2022,185,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:46:001,S,IXN22WIB40000,126,2,1.41E+18,2,IXN,18,f5=11,2022,400,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:14:54:557,S,IXN22KIB43000,126,2,1.41E+18,2,IXN,18,f5=11,2022,430,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:14:57:191,S,IXN22WIB48000,126,2,1.41E+18,2,IXN,18,f5=11,2022,480,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:00:121,S,IXN22KIB47500,126,2,1.41E+18,2,IXN,18,f5=11,2022,475,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:00:686,S,IXN22WIB21500,126,2,1.41E+18,2,IXN,18,f5=11,2022,215,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:01:180,S,IXN22KIB46500,126,2,1.41E+18,2,IXN,18,f5=11,2022,465,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:01:810,S,IXN22WIB16500,126,2,1.41E+18,2,IXN,18,f5=11,2022,165,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:08:245,S,IXN22KIB46000,126,2,1.41E+18,2,IXN,18,f5=11,2022,460,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:09:744,S,IXN22KIB45500,126,2,1.41E+18,2,IXN,18,f5=11,2022,455,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:12:750,S,IXN22WIB44500,126,2,1.41E+18,2,IXN,18,f5=11,2022,445,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:13:745,S,IXN22KIB48000,126,2,1.41E+18,2,IXN,18,f5=11,2022,480,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:19:377,S,IXN22WIB47000,126,2,1.41E+18,2,IXN,18,f5=11,2022,470,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:19:872,S,IXN22KIB17000,126,2,1.41E+18,2,IXN,18,f5=11,2022,170,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:22:684,S,IXN22WIB44000,126,2,1.41E+18,2,IXN,18,f5=11,2022,440,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:32:316,S,IXN22WIB20000,126,2,1.41E+18,2,IXN,18,f5=11,2022,200,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:33:625,S,IXN22WIB40500,126,2,1.41E+18,2,IXN,18,f5=11,2022,405,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:15:39:502,S,IXN22KIB44500,126,2,1.41E+18,2,IXN,18,f5=11,2022,445,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:15:40:807,S,IXN22KIB41000,126,2,1.41E+18,2,IXN,18,f5=11,2022,410,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:08:567,S,IXN22KIB51000,126,2,1.41E+18,2,IXN,18,f5=11,2022,510,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:16:250,S,IXN22WIB50500,126,2,1.41E+18,2,IXN,18,f5=11,2022,505,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:16:22:059,S,IXN22KIB49000,126,2,1.41E+18,2,IXN,18,f5=11,2022,490,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:27:063,S,IXN22WIB50000,126,2,1.41E+18,2,IXN,18,f5=11,2022,500,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:16:31:002,S,IXN22WIB49000,126,2,1.41E+18,2,IXN,18,f5=11,2022,490,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:16:33:434,S,IXN22KIB49500,126,2,1.41E+18,2,IXN,18,f5=11,2022,495,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:36:185,S,IXN22KIB50500,126,2,1.41E+18,2,IXN,18,f5=11,2022,505,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:36:999,S,IXN22WIB51000,126,2,1.41E+18,2,IXN,18,f5=11,2022,510,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:16:38:501,S,IXN22KIB50000,126,2,1.41E+18,2,IXN,18,f5=11,2022,500,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:16:39:004,S,IXN22WIB49500,126,2,1.41E+18,2,IXN,18,f5=11,2022,495,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:39:56:643,S,IXN22WIB51500,126,2,1.41E+18,2,IXN,18,f5=11,2022,515,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:40:03:634,S,IXN22KIB52000,126,2,1.41E+18,2,IXN,18,f5=11,2022,520,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,02:40:04:947,S,IXN22WIB52000,126,2,1.41E+18,2,IXN,18,f5=11,2022,520,100,iShares Global Tech ETF,IXN,P,SQL,A,3,,,,,
15/04/2022,02:40:08:824,S,IXN22KIB51500,126,2,1.41E+18,2,IXN,18,f5=11,2022,515,100,iShares Global Tech ETF,IXN,C,SQL,A,3,,,,,
15/04/2022,04:25:39:297,S,IXN22EKB15500,126,2,1.41E+18,,IXN,20,f5=5,2022,155,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:303,S,IXN22EKB16000,126,2,1.41E+18,,IXN,20,f5=5,2022,160,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:303,S,IXN22EKB16500,126,2,1.41E+18,,IXN,20,f5=5,2022,165,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:303,S,IXN22EKB17000,126,2,1.41E+18,,IXN,20,f5=5,2022,170,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:303,S,IXN22EKB17500,126,2,1.41E+18,,IXN,20,f5=5,2022,175,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:310,S,IXN22EKB18000,126,2,1.41E+18,,IXN,20,f5=5,2022,180,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:310,S,IXN22EKB18500,126,2,1.41E+18,,IXN,20,f5=5,2022,185,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:310,S,IXN22EKB19000,126,2,1.41E+18,,IXN,20,f5=5,2022,190,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:310,S,IXN22EKB19500,126,2,1.41E+18,,IXN,20,f5=5,2022,195,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:319,S,IXN22EKB20000,126,2,1.41E+18,,IXN,20,f5=5,2022,200,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:319,S,IXN22EKB20500,126,2,1.41E+18,,IXN,20,f5=5,2022,205,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:319,S,IXN22EKB21000,126,2,1.41E+18,,IXN,20,f5=5,2022,210,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:319,S,IXN22EKB21500,126,2,1.41E+18,,IXN,20,f5=5,2022,215,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:328,S,IXN22EKB22000,126,2,1.41E+18,,IXN,20,f5=5,2022,220,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:328,S,IXN22EKB22500,126,2,1.41E+18,,IXN,20,f5=5,2022,225,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:328,S,IXN22EKB23000,126,2,1.41E+18,,IXN,20,f5=5,2022,230,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:328,S,IXN22EKB23500,126,2,1.41E+18,,IXN,20,f5=5,2022,235,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:335,S,IXN22EKB24000,126,2,1.41E+18,,IXN,20,f5=5,2022,240,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:335,S,IXN22EKB24500,126,2,1.41E+18,,IXN,20,f5=5,2022,245,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:335,S,IXN22EKB25000,126,2,1.41E+18,,IXN,20,f5=5,2022,250,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:335,S,IXN22EKB25500,126,2,1.41E+18,,IXN,20,f5=5,2022,255,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:342,S,IXN22EKB26000,126,2,1.41E+18,,IXN,20,f5=5,2022,260,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:342,S,IXN22EKB26500,126,2,1.41E+18,,IXN,20,f5=5,2022,265,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:342,S,IXN22EKB27000,126,2,1.41E+18,,IXN,20,f5=5,2022,270,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:342,S,IXN22EKB27500,126,2,1.41E+18,,IXN,20,f5=5,2022,275,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:350,S,IXN22EKB28000,126,2,1.41E+18,,IXN,20,f5=5,2022,280,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:350,S,IXN22EKB28500,126,2,1.41E+18,,IXN,20,f5=5,2022,285,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:350,S,IXN22EKB29000,126,2,1.41E+18,,IXN,20,f5=5,2022,290,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:353,S,IXN22EKB29500,126,2,1.41E+18,,IXN,20,f5=5,2022,295,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:360,S,IXN22EKB30000,126,2,1.41E+18,,IXN,20,f5=5,2022,300,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:360,S,IXN22EKB30500,126,2,1.41E+18,,IXN,20,f5=5,2022,305,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:360,S,IXN22EKB31000,126,2,1.41E+18,,IXN,20,f5=5,2022,310,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:360,S,IXN22EKB31500,126,2,1.41E+18,,IXN,20,f5=5,2022,315,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:368,S,IXN22EKB32000,126,2,1.41E+18,,IXN,20,f5=5,2022,320,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:368,S,IXN22EKB32500,126,2,1.41E+18,,IXN,20,f5=5,2022,325,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:368,S,IXN22EKB33000,126,2,1.41E+18,,IXN,20,f5=5,2022,330,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:368,S,IXN22EKB33500,126,2,1.41E+18,,IXN,20,f5=5,2022,335,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:377,S,IXN22EKB34000,126,2,1.41E+18,,IXN,20,f5=5,2022,340,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:377,S,IXN22EKB34500,126,2,1.41E+18,,IXN,20,f5=5,2022,345,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:377,S,IXN22EKB35000,126,2,1.41E+18,,IXN,20,f5=5,2022,350,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:377,S,IXN22EKB35500,126,2,1.41E+18,,IXN,20,f5=5,2022,355,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:383,S,IXN22EKB36000,126,2,1.41E+18,,IXN,20,f5=5,2022,360,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:383,S,IXN22EKB36500,126,2,1.41E+18,,IXN,20,f5=5,2022,365,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:383,S,IXN22EKB37000,126,2,1.41E+18,,IXN,20,f5=5,2022,370,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:383,S,IXN22EKB37500,126,2,1.41E+18,,IXN,20,f5=5,2022,375,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:392,S,IXN22EKB38000,126,2,1.41E+18,,IXN,20,f5=5,2022,380,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:392,S,IXN22EKB38500,126,2,1.41E+18,,IXN,20,f5=5,2022,385,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:392,S,IXN22EKB39000,126,2,1.41E+18,,IXN,20,f5=5,2022,390,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:392,S,IXN22EKB39500,126,2,1.41E+18,,IXN,20,f5=5,2022,395,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:399,S,IXN22EKB40000,126,2,1.41E+18,,IXN,20,f5=5,2022,400,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:399,S,IXN22EKB40500,126,2,1.41E+18,,IXN,20,f5=5,2022,405,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:399,S,IXN22EKB41000,126,2,1.41E+18,,IXN,20,f5=5,2022,410,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:399,S,IXN22EKB41500,126,2,1.41E+18,,IXN,20,f5=5,2022,415,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:406,S,IXN22EKB42000,126,2,1.41E+18,,IXN,20,f5=5,2022,420,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:406,S,IXN22EKB42500,126,2,1.41E+18,,IXN,20,f5=5,2022,425,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:406,S,IXN22EKB43000,126,2,1.41E+18,,IXN,20,f5=5,2022,430,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:406,S,IXN22EKB43500,126,2,1.41E+18,,IXN,20,f5=5,2022,435,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:415,S,IXN22EKB44000,126,2,1.41E+18,,IXN,20,f5=5,2022,440,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:415,S,IXN22EKB44500,126,2,1.41E+18,,IXN,20,f5=5,2022,445,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:415,S,IXN22EKB45000,126,2,1.41E+18,,IXN,20,f5=5,2022,450,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:415,S,IXN22EKB45500,126,2,1.41E+18,,IXN,20,f5=5,2022,455,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:423,S,IXN22EKB46000,126,2,1.41E+18,,IXN,20,f5=5,2022,460,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:423,S,IXN22EKB46500,126,2,1.41E+18,,IXN,20,f5=5,2022,465,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:423,S,IXN22EKB47000,126,2,1.41E+18,,IXN,20,f5=5,2022,470,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:423,S,IXN22EKB47500,126,2,1.41E+18,,IXN,20,f5=5,2022,475,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:431,S,IXN22EKB48000,126,2,1.41E+18,,IXN,20,f5=5,2022,480,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:431,S,IXN22EKB48500,126,2,1.41E+18,,IXN,20,f5=5,2022,485,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:431,S,IXN22EKB49000,126,2,1.41E+18,,IXN,20,f5=5,2022,490,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:431,S,IXN22EKB49500,126,2,1.41E+18,,IXN,20,f5=5,2022,495,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:440,S,IXN22EKB50000,126,2,1.41E+18,,IXN,20,f5=5,2022,500,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:440,S,IXN22EKB50500,126,2,1.41E+18,,IXN,20,f5=5,2022,505,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
15/04/2022,04:25:39:440,S,IXN22EKB51000,126,2,1.41E+18,,IXN,20,f5=5,2022,510,100,iShares Global Tech ETF,IXN,C,MLD,A,3,USD,,US,Cboe Options Exchange (Cboe Options),ce
